"","...1","respID","qID","altID","obsID","value","penalty","accessibility","incentive_cash","incentive_grocery_store","incentive_internet","incentive_sport_tickets","outsideGood","incentive_label","penalty_label","accessibility_label","no_vaccine_label"
"3844",11922,193,2,2,1922,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3845",1923,193,3,1,1923,500,500,0,0,1,0,0,0,"$500 gift card for your local grocery store","Vaccine mandated, $500 fine for non-compliance","Door-door vaccinations",NA
"3846",11923,193,3,2,1923,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3847",1924,193,4,1,1924,1000,0,10,1,0,0,0,0,"$1000 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3848",11924,193,4,2,1924,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3849",1925,193,5,1,1925,1000,0,1,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3850",11925,193,5,2,1925,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3851",1926,193,6,1,1926,1000,0,10,0,0,0,1,0,"$1000 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3852",11926,193,6,2,1926,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3853",1927,193,7,1,1927,1000,1000,10,0,0,0,1,0,"$1000 gift card for a tickets to a local professional sports event","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3854",11927,193,7,2,1927,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3855",1928,193,8,1,1928,50,0,3,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3856",11928,193,8,2,1928,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3857",1929,193,9,1,1929,1000,1000,0,1,0,0,0,0,"$1000 in cash","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"3858",11929,193,9,2,1929,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3859",1930,193,10,1,1930,500,0,3,0,0,1,0,0,"$500 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3860",11930,193,10,2,1930,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3861",1931,194,1,1,1931,0,50,10,0,0,1,0,0,"No incentives for compliance","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3862",11931,194,1,2,1931,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3863",1932,194,2,1,1932,300,0,0,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"3864",11932,194,2,2,1932,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3865",1933,194,3,1,1933,500,300,10,1,0,0,0,0,"$500 in cash","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3866",11933,194,3,2,1933,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3867",1934,194,4,1,1934,300,0,3,0,0,0,1,0,"$300 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3868",11934,194,4,2,1934,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3869",1935,194,5,1,1935,50,300,1,1,0,0,0,0,"$50 in cash","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3870",11935,194,5,2,1935,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3871",1936,194,6,1,1936,500,0,10,0,1,0,0,0,"$500 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3872",11936,194,6,2,1936,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3873",1937,194,7,1,1937,50,500,3,1,0,0,0,0,"$50 in cash","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3874",11937,194,7,2,1937,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3875",1938,194,8,1,1938,1000,0,0,0,0,1,0,0,"$1000 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"3876",11938,194,8,2,1938,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3877",1939,194,9,1,1939,300,0,1,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3878",11939,194,9,2,1939,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3879",1940,194,10,1,1940,500,50,1,0,0,0,1,0,"$500 gift card for a tickets to a local professional sports event","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3880",11940,194,10,2,1940,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3881",1941,195,1,1,1941,1000,0,1,1,0,0,0,0,"$1000 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3882",11941,195,1,2,1941,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3883",1942,195,2,1,1942,100,500,0,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine mandated, $500 fine for non-compliance","Door-door vaccinations",NA
"3884",11942,195,2,2,1942,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3885",1943,195,3,1,1943,200,0,3,0,1,0,0,0,"$200 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3886",11943,195,3,2,1943,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3887",1944,195,4,1,1944,100,50,3,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3888",11944,195,4,2,1944,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3889",1945,195,5,1,1945,0,1000,0,0,1,0,0,0,"No incentives for compliance","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"3890",11945,195,5,2,1945,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3891",1946,195,6,1,1946,500,1000,3,0,1,0,0,0,"$500 gift card for your local grocery store","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3892",11946,195,6,2,1946,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3893",1947,195,7,1,1947,300,0,10,1,0,0,0,0,"$300 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3894",11947,195,7,2,1947,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3895",1948,195,8,1,1948,1000,0,3,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3896",11948,195,8,2,1948,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3897",1949,195,9,1,1949,50,0,10,1,0,0,0,0,"$50 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3898",11949,195,9,2,1949,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3899",1950,195,10,1,1950,200,100,3,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine mandated, $100 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3900",11950,195,10,2,1950,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3901",1951,196,1,1,1951,100,0,1,0,0,0,1,0,"$100 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3902",11951,196,1,2,1951,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3903",1952,196,2,1,1952,1000,0,3,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3904",11952,196,2,2,1952,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3905",1953,196,3,1,1953,50,300,3,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3906",11953,196,3,2,1953,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3907",1954,196,4,1,1954,500,100,3,0,0,0,1,0,"$500 gift card for a tickets to a local professional sports event","Vaccine mandated, $100 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3908",11954,196,4,2,1954,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3909",1955,196,5,1,1955,100,50,10,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3910",11955,196,5,2,1955,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3911",1956,196,6,1,1956,1000,50,0,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine mandated, $50 fine for non-compliance","Door-door vaccinations",NA
"3912",11956,196,6,2,1956,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3913",1957,196,7,1,1957,1000,0,3,0,0,0,1,0,"$1000 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3914",11957,196,7,2,1957,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3915",1958,196,8,1,1958,1000,1000,3,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3916",11958,196,8,2,1958,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3917",1959,196,9,1,1959,50,0,1,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3918",11959,196,9,2,1959,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3919",1960,196,10,1,1960,1000,0,1,1,0,0,0,0,"$1000 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3920",11960,196,10,2,1960,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3921",1961,197,1,1,1961,50,0,0,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"3922",11961,197,1,2,1961,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3923",1962,197,2,1,1962,50,500,10,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3924",11962,197,2,2,1962,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3925",1963,197,3,1,1963,0,300,1,0,1,0,0,0,"No incentives for compliance","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3926",11963,197,3,2,1963,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3927",1964,197,4,1,1964,100,0,0,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"3928",11964,197,4,2,1964,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3929",1965,197,5,1,1965,50,0,1,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3930",11965,197,5,2,1965,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3931",1966,197,6,1,1966,0,0,10,0,0,1,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3932",11966,197,6,2,1966,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3933",1967,197,7,1,1967,300,0,3,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3934",11967,197,7,2,1967,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3935",1968,197,8,1,1968,1000,100,3,0,0,1,0,0,"$1000 gift card for your internet provider","Vaccine mandated, $100 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3936",11968,197,8,2,1968,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3937",1969,197,9,1,1969,50,50,1,1,0,0,0,0,"$50 in cash","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3938",11969,197,9,2,1969,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3939",1970,197,10,1,1970,200,300,3,0,1,0,0,0,"$200 gift card for your local grocery store","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3940",11970,197,10,2,1970,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3941",1971,198,1,1,1971,1000,0,10,0,0,1,0,0,"$1000 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"3942",11971,198,1,2,1971,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3943",1972,198,2,1,1972,200,300,0,0,0,1,0,0,"$200 gift card for your internet provider","Vaccine mandated, $300 fine for non-compliance","Door-door vaccinations",NA
"3944",11972,198,2,2,1972,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3945",1973,198,3,1,1973,0,1000,1,0,1,0,0,0,"No incentives for compliance","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"3946",11973,198,3,2,1973,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3947",1974,198,4,1,1974,100,0,0,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"3948",11974,198,4,2,1974,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3949",1975,198,5,1,1975,100,0,3,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"3950",11975,198,5,2,1975,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"3951",1976,198,6,1,1976,0,100,0,0,1,0,0,0,"No incentives for compliance","Vaccine mandated, $100 fine for non-compliance","Door-door vaccinations",NA
